index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
515,nowfow,noefow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
516,nowsi,noesee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
517,nowsej,noesaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
518,nowsow,noesow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
519,nowʃi,noeshee,0.16999999999999998,-0.14256,0.31151999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.2542,0.17964,0.28014,0.10432,0.0,0.375186,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
520,nowʃej,noeshaye,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
521,nowʃow,noeshow,0.14166666666666666,-0.1188,0.13873333333333335,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.21183333333333332,0.1497,0.17216666666666666,0.08693333333333332,0.0,0.23500000000000001,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
522,nowbi,noebee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
523,nowbej,noebaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
524,nowbow,noebow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
525,nowdi,noedee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
526,nowdej,noedaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
527,nowdow,noedow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
528,nowɡi,noeggee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
529,nowɡej,noegaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
530,nowɡow,noegow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
531,nowpi,noepee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
532,nowpej,noepaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
533,nowpow,noepow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
534,nowti,noetee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
535,nowtej,noetaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
536,nowtow,noetow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
537,nowki,noekee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
538,nowkej,noekaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
539,nowkow,noeko,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
540,vili,veelee,0.2125,-0.09575,0.49215,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.22225,0.22455,0.34185,0.1304,0.0,0.414965,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
541,vilej,veelaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
542,vilow,veelow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
543,vimi,veemee,0.2125,-0.09575,0.49215,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.22225,0.22455,0.34185,0.1304,0.0,0.414965,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
544,vimej,veemaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
545,vimow,veemow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
546,vini,veenee,0.2125,-0.09575,0.49215,0.13895,-0.22625,0.043649999999999994,-0.07092499999999999,0.0,-0.20615,0.22225,0.22455,0.34185,0.1304,0.0,0.414965,-0.0865,-0.010124999999999995,0.0,-0.1372,-0.006477500000000025,-0.187795,0.18525,0.158975,0.165775
547,vinej,veenaye,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
548,vinow,veenow,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
549,vivi,veevee,0.0,0.0,0.3626,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.18385,0.0,0.0,0.232965,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
550,vivej,veevaye,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
551,vivow,veevow,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
552,viði,veethey,0.0,0.0,0.3626,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.18385,0.0,0.0,0.232965,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
553,viðej,vee-they,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
554,viðow,vee-though,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
555,vizi,veezee,0.0,0.0,0.3626,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.18385,0.0,0.0,0.232965,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
556,vizej,veezaye,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
557,vizow,veezow,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
558,vifi,veefee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
559,vifej,veefaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
560,vifow,veefow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
561,visi,veesee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
562,visej,veesaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
563,visow,veesow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
564,viʃi,veeshee,0.0,-0.08245,0.44114999999999993,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.2841,0.0,0.0,0.403465,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
565,viʃej,veeshaye,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
566,viʃow,veeshow,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
567,vibi,veebee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
568,vibej,veebaye,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
569,vibow,veebow,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
570,vidi,veedee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
571,videj,veedaye,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
572,vidow,veedow,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
573,viɡi,veeggee,0.0,0.0,0.3626,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.18385,0.0,0.0,0.232965,0.0,0.1524,0.0,-0.1372,-0.2569,0.0,0.0,0.0,0.0
574,viɡej,veegaye,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
575,viɡow,veegow,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
576,vipi,veepee,-0.12275,0.0,0.3626,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.18385,-0.102625,0.0,0.063965,0.0,0.1524,0.0,-0.22378499999999998,-0.41943,0.0,-0.10275,-0.05735,-0.1244
577,vipej,veepaye,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
578,vipow,veepow,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
579,viti,veetee,-0.12275,0.0,0.3626,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.18385,-0.102625,0.0,0.063965,0.0,0.1524,0.0,-0.22378499999999998,-0.41943,0.0,-0.10275,-0.05735,-0.1244
580,vitej,veetaye,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
581,vitow,veetow,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
582,viki,veekee,-0.12275,0.0,0.3626,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.18385,-0.102625,0.0,0.063965,0.0,0.1524,0.0,-0.22378499999999998,-0.41943,0.0,-0.10275,-0.05735,-0.1244
583,vikej,veekaye,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
584,vikow,veeko,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
585,vejli,vaylee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
586,vejlej,vaylaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
587,vejlow,vaylow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
588,vejmi,vaymee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
589,vejmej,vaymaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
